date,close,volume,move,
8/22/2014,45.15,18294741,0,0.37233273
8/5/2015,47.58,26959655,1,0.425544124
12/11/2015,54.06,39549497,0,0.700692832
9/23/2014,46.56,33431078,0,0.969781286
5/20/2016,50.62,23692434,0,0.741892171
9/28/2015,43.29,27219415,0,0.337782863
9/4/2015,42.61,36771788,-1,0.535411082
3/28/2017,65.29,20080358,0,0.928518438
4/23/2015,43.34,46309530,-1,0.912222284
9/23/2015,43.87,17057235,0,0.930424688
4/2/2015,40.29,37487476,-1,0.554753696
6/6/2014,41.48,24060542,0,0.491715455
5/3/2016,49.78,26196074,0,0.387101574
12/19/2014,47.66,64551182,0,0.719611192
4/15/2016,55.65,28377584,0,0.955951449
7/21/2015,47.28,42781899,1,0.484271321
7/22/2016,56.57,32157167,0,0.324751659
5/11/2015,47.37,24609416,0,0.612672416
4/27/2016,50.94,43145896,1,0.0225621
11/16/2015,53.76,32165198,0,0.062865372
8/23/2016,57.89,18732373,0,0.94731573
8/14/2014,44.27,19313194,0,0.398700002
8/10/2016,58.02,15756913,0,0.083725843
12/21/2015,54.83,37246325,0,0.281145663
11/21/2016,60.86,19652595,0,0.669851165
12/22/2015,55.35,28322241,0,0.209315177
4/14/2015,41.65,24244382,0,0.846007806
11/10/2016,58.7,57822394,0,0.670348847
5/2/2014,39.69,43417914,0,0.819309334
10/27/2016,60.1,28479856,0,0.232475161
2/29/2016,50.88,31247142,-1,0.344989185
10/25/2016,60.99,35137164,0,0.424570092
6/11/2015,46.44,27347758,0,0.901728196
3/12/2015,41.02,59992502,0,0.308250213
3/2/2017,64.01,24539597,0,0.538511775
7/24/2014,44.4,30725348,0,0.40680269
11/15/2016,58.87,34764300,0,0.462368087
5/20/2014,39.68,21322341,0,0.05427666
10/21/2015,47.2,25144337,0,0.375771666
5/29/2015,46.86,nan,0,0.493012025
3/31/2017,65.86,21001100,0,0.007530705
10/2/2015,45.57,41571518,-1,0.536507509
8/18/2015,47.27,23574104,0,0.894636135
4/22/2015,42.98,25064273,0,0.470369737
9/30/2014,46.36,33033086,0,0.910282729
8/28/2015,43.93,28104231,0,0.892649676
3/22/2017,65.03,20680015,0,0.609887555
10/30/2015,52.64,46619761,0,0.410862473
7/27/2016,56.19,32327477,0,0.799986469
7/7/2014,41.99,21953619,0,0.300704691
11/9/2016,60.17,49632479,1,0.781566132
9/15/2016,57.19,27062614,0,0.419135654
12/28/2016,62.99,14653348,0,0.549309455
9/1/2016,57.59,26075363,0,0.656891917
5/13/2014,40.42,27004768,0,0.18015232
12/18/2015,54.13,84684164,0,0.683302826
4/13/2016,55.35,20601278,0,0.163526573
5/27/2015,47.61,27335639,0,0.865843906
8/4/2016,57.39,26587749,0,0.017342689
9/19/2016,56.93,20937104,0,0.624611714
3/21/2017,64.21,26640480,0,0.779237349
10/10/2014,44.03,51978146,0,0.452700183
9/28/2016,58.03,20536400,0,0.814098058
1/22/2015,47.13,35898035,0,0.408393568
2/24/2017,64.62,21796800,0,0.051195066
7/16/2015,46.66,26271673,0,0.818265607
9/2/2016,57.67,18900489,0,0.040148374
3/13/2015,41.38,58007705,0,0.090259893
8/25/2016,58.17,18552579,0,0.253174224
4/20/2015,42.9,46057733,0,0.729775574
6/27/2016,48.43,50576699,-1,0.694304791
10/27/2015,53.69,50999907,0,0.926937256
5/6/2015,46.28,52433020,0,0.510106868
1/30/2017,65.13,31651445,0,0.161617609
10/7/2014,45.53,25724544,-1,0.277781831
4/25/2016,52.11,33106540,0,0.316786507
2/25/2016,52.1,26695920,0,0.164215097
3/19/2015,42.28,33879066,0,0.343443062
12/15/2016,62.58,27669868,0,0.967038397
2/6/2015,42.41,34616554,0,0.557201919
10/24/2014,46.13,61081039,0,0.9711714
5/6/2016,50.39,24715575,0,0.144315279
6/16/2016,50.39,31188605,0,0.799067792
11/20/2015,54.19,37147608,0,0.233673513
2/10/2015,42.6,29670676,0,0.205156871
3/10/2017,64.93,19538245,0,0.186571438
12/2/2014,48.46,25773478,0,0.89966616
1/23/2017,62.96,22914000,0,0.005467425
1/11/2017,63.19,21517335,0,0.58645203
12/1/2014,48.62,31191575,0,0.252726691
4/10/2015,41.72,28022002,0,0.106681871
9/13/2016,56.53,30130213,0,0.149930488
5/13/2016,51.08,22436700,0,0.08733176
2/15/2017,64.53,17005157,0,0.650282531
10/6/2016,57.74,16212611,0,0.764320833
8/19/2015,46.61,31485511,1,0.697412084
6/30/2015,44.15,35945384,0,0.037336758
12/26/2014,47.88,13197817,0,0.673696699
9/22/2015,43.9,27824121,0,0.232834858
10/19/2015,47.62,29106758,0,0.25446432
6/7/2016,52.1,20866770,0,0.070800974
5/13/2015,47.62,34184613,-1,0.037527455
4/8/2015,41.42,24753438,0,0.745178132
3/27/2015,40.97,34401398,0,0.684986287
7/1/2016,51.16,21400392,0,0.034291221
10/5/2015,46.63,33015524,0,0.050320972
8/13/2014,44.08,22889484,0,0.678513896
8/14/2015,47,21473402,0,0.395423078
11/9/2015,54.16,32513067,0,0.036080754
4/22/2016,51.78,125600219,0,0.20485405
6/5/2015,46.14,25438086,0,0.785315743
5/23/2016,50.03,25999674,-1,0.476907767
3/13/2017,64.71,nan,0,0.340388135
8/18/2016,57.6,14214341,0,0.642794061
7/18/2014,44.69,43407490,0,0.040736974
1/23/2015,47.18,26211594,0,0.890818425
11/28/2014,47.81,21534426,0,0.914329852
9/24/2014,47.08,26582713,1,0.941262313
7/29/2015,46.29,40945864,0,0.373826882
9/10/2014,46.84,27304409,0,0.565817286
5/17/2016,50.51,27766669,0,0.738284062
8/26/2016,58.03,20971202,0,0.879627309
1/24/2017,63.52,24672940,0,0.886443804
6/29/2016,50.54,31304021,0,0.859369433
3/31/2016,55.23,26173764,0,0.908889166
1/13/2015,46.36,35270601,0,0.829384076
4/7/2015,41.53,28809375,0,0.967159269
1/11/2016,52.3,36943756,0,0.49428012
6/3/2015,46.85,28002154,0,0.247710702
9/29/2014,46.44,26090980,0,0.525524566
4/13/2015,41.76,30276692,0,0.559173053
1/18/2017,62.5,19670102,0,0.692761907
6/20/2014,41.68,47765407,0,0.434442523
2/3/2017,63.68,30301759,0,0.242928396
7/8/2016,52.3,28391026,0,0.825542392
2/21/2017,64.49,20655869,0,0.835673692
12/9/2016,61.97,27349356,0,0.763259092
10/17/2014,43.63,40683346,0,0.059986228
6/1/2015,47.23,28837332,0,0.752298486
6/12/2014,40.58,29823030,0,0.494810311
1/29/2015,42.01,63585273,1,0.034572262
11/13/2015,52.84,36848175,0,0.719387936
5/7/2015,46.7,32971654,-1,0.878818349
3/17/2017,64.87,49219686,0,0.471912071
11/19/2015,53.94,28149228,0,0.207012106
11/1/2016,59.8,24532986,0,0.812552654
5/5/2015,47.6,50369191,1,0.854610183
9/16/2016,57.25,44606965,0,0.262386044
