date,close,volume,move,
4/2/2015,95.83,6614276,0,0.362198436
5/12/2015,97.95,4848072,0,0.232362765
8/21/2015,97.13,10826711,1,0.850773243
9/30/2016,115.36,4188694,0,0.249762036
8/13/2014,93.96,3599864,0,0.397218285
7/16/2014,99.27,7135370,0,0.875119254
4/6/2016,127.52,5619540,0,0.777603886
2/18/2016,117.17,9704961,0,0.15343807
6/26/2014,101.51,2783202,0,0.385540777
7/6/2015,95.65,3852466,0,0.955159461
5/23/2016,122.81,7077225,0,0.961026927
8/11/2015,98.81,3584996,0,0.156368068
12/24/2014,93.83,1736839,0,0.931281936
2/10/2017,125.82,3660800,0,0.226133003
8/6/2015,99.35,6740241,0,0.462878239
3/9/2017,128.14,3266027,0,0.64297873
5/25/2016,123.26,5305724,0,0.253567918
2/19/2015,94.19,6312190,0,0.136384265
11/2/2015,112.11,5663034,0,0.510650463
9/14/2015,96.97,4557201,0,0.338354182
4/1/2016,127.02,5210636,0,0.451055294
2/8/2017,124.67,2835161,0,0.035528464
1/22/2016,118.4,9005647,0,0.125081601
4/25/2016,127.46,6975113,0,0.446671143
4/18/2016,128.85,4524251,0,0.839837364
7/21/2016,127.18,3596912,0,0.068405807
7/18/2016,123.8,5254727,-1,0.970652383
11/1/2016,112.25,3935634,0,0.10440045
11/6/2014,94.66,3597279,0,0.177463673
1/14/2015,91.54,7745521,0,0.998865117
11/5/2015,112.85,5059117,0,0.11335454
5/24/2016,123.95,4494068,0,0.346350312
5/18/2016,126.21,7293117,0,0.123131021
3/1/2016,118.85,4731139,0,0.50301093
11/24/2014,97.17,5222895,0,0.130021538
1/30/2015,92.44,12385371,0,0.453449406
3/9/2016,119.64,6424249,0,0.80147147
12/22/2016,123.72,3037126,0,0.028692479
